Date,Rainfall_mm,Humidity_pct,Temperature_C,Soil_Moisture,Wind_Speed_ms,Atmospheric_Pressure_kPa,Rainfall_3day,Flood_Risk_Index
2004-12-03,11.07,87.27,26.14,0.8,4.34,99.78,23.89,38.04
2004-12-04,3.35,84.63,26.31,0.8,3.34,99.71,19.000000000000004,36.2
2004-12-05,5.49,84.4,25.8,0.8,2.88,99.72,19.910000000000004,35.91
2004-12-06,0.64,83.22,24.85,0.8,5.6,99.82,9.480000000000002,34.41
2004-12-07,0.39,82.3,24.79,0.79,5.31,99.87,6.520000000000002,32.55
2004-12-08,3.41,86.94,25.85,0.79,4.48,99.71,4.440000000000002,35.09
2004-12-09,3.2,87.06,25.8,0.79,4.19,99.61,7.000000000000002,36.22
2004-12-10,0.62,83.82,25.43,0.79,6.15,99.64,7.230000000000002,35.69
2004-12-11,6.39,84.71,25.42,0.78,5.93,99.65,10.21,35.91
2004-12-12,27.97,89.11,25.61,0.79,6.43,99.64,34.98,42.44
2004-12-13,6.56,90.19,25.73,0.8,5.65,99.55,40.92,44.59
2004-12-14,7.3,90.45,25.58,0.8,4.29,99.44,41.83,45.03
2004-12-15,6.48,90.09,25.43,0.81,5.19,99.42,20.340000000000003,42.58
2004-12-16,25.27,87.83,25.11,0.81,6.35,99.54,39.050000000000004,44.18
2004-12-17,4.08,83.88,24.8,0.82,6.58,99.7,35.830000000000005,41.21
2004-12-18,0.01,85.76,24.41,0.81,5.05,99.74,29.360000000000003,39.4
2004-12-19,0.0,78.93,24.39,0.81,5.14,99.65,4.090000000000003,33.34
2004-12-20,0.0,74.84,23.69,0.8,4.38,99.59,0.010000000000003553,30.64
2004-12-21,0.0,74.03,23.3,0.79,4.05,99.59,0.0,29.69
2004-12-22,0.0,78.42,23.05,0.79,3.73,99.6,0.0,31.3
2004-12-23,0.07,80.49,24.22,0.78,4.31,99.55,0.07000000000000356,32.49
2004-12-24,1.53,81.41,24.61,0.77,3.51,99.61,1.6000000000000036,31.76
2004-12-25,0.01,80.59,24.58,0.77,5.37,99.65,1.6100000000000037,32.09
2004-12-26,0.6,84.89,25.05,0.76,5.23,99.57,2.1400000000000037,34.17
2004-12-27,1.47,86.13,25.72,0.76,3.72,99.49,2.0800000000000036,34.54
2004-12-28,2.2,83.93,25.36,0.75,5.91,99.53,4.270000000000004,34.37
2004-12-29,0.01,81.52,24.7,0.75,6.0,99.63,3.6800000000000037,32.47
2004-12-30,2.48,86.39,25.53,0.74,4.7,99.59,4.690000000000003,33.9
2004-12-31,8.96,89.15,25.46,0.74,5.03,99.64,11.450000000000003,35.89
2005-01-01,5.36,87.48,25.02,0.75,4.42,99.75,16.800000000000004,35.19
2005-01-02,0.37,82.06,25.39,0.74,4.44,99.7,14.690000000000003,32.57
2005-01-03,0.01,83.19,24.75,0.74,4.29,99.68,5.740000000000002,31.73
2005-01-04,0.67,86.2,25.16,0.73,5.5,99.74,1.0500000000000018,32.0
2005-01-05,1.25,83.49,25.57,0.73,5.95,99.76,1.930000000000002,31.06
2005-01-06,0.02,81.99,25.06,0.72,6.05,99.74,1.940000000000002,30.23
2005-01-07,0.17,82.24,24.88,0.72,5.82,99.69,1.4400000000000017,30.55
2005-01-08,0.18,83.43,24.58,0.71,5.18,99.75,0.37000000000000177,29.62
2005-01-09,0.28,81.07,24.82,0.71,6.32,99.69,0.6300000000000018,29.78
2005-01-10,0.32,82.14,24.61,0.7,6.06,99.58,0.7800000000000018,30.61
2005-01-11,0.07,80.43,24.53,0.69,4.65,99.64,0.6700000000000019,28.18
2005-01-12,0.24,82.57,25.86,0.69,4.9,99.71,0.6300000000000018,28.63
2005-01-13,0.0,82.33,24.08,0.68,5.16,99.72,0.3100000000000018,28.11
2005-01-14,0.0,79.0,24.29,0.68,5.58,99.66,0.24000000000000177,27.42
2005-01-15,0.0,79.36,24.7,0.67,5.52,99.64,0.0,27.25
2005-01-16,0.0,79.21,25.19,0.66,4.98,99.67,0.0,26.22
2005-01-17,1.32,83.23,25.7,0.66,4.55,99.66,1.3200000000000018,27.98
2005-01-18,4.15,87.11,25.59,0.65,5.25,99.66,5.470000000000002,30.23
2005-01-19,4.48,88.25,26.32,0.66,5.46,99.6,9.950000000000003,32.46
2005-01-20,5.39,89.95,26.24,0.66,3.97,99.62,14.020000000000003,32.84
2005-01-21,4.5,85.44,26.2,0.66,3.54,99.8,14.370000000000001,29.24
2005-01-22,4.58,86.58,26.05,0.66,4.58,99.77,14.470000000000002,30.56
2005-01-23,4.46,85.76,26.39,0.66,3.43,99.65,13.540000000000001,30.45
2005-01-24,5.29,82.89,26.23,0.66,3.4,99.72,14.330000000000002,28.75
2005-01-25,0.22,80.51,25.51,0.65,4.53,99.68,9.97,27.58
2005-01-26,0.0,78.26,25.71,0.65,4.8,99.54,5.510000000000002,27.25
2005-01-27,0.0,75.45,25.38,0.64,2.63,99.54,0.22000000000000178,23.63
2005-01-28,0.1,80.83,25.65,0.63,2.1,99.55,0.10000000000000178,25.1
2005-01-29,22.13,82.45,25.75,0.64,2.37,99.51,22.23,30.16
2005-01-30,3.96,81.35,26.1,0.65,2.54,99.54,26.19,30.58
2005-01-31,15.09,82.91,26.24,0.65,1.36,99.64,41.18,32.12
2005-02-01,18.43,82.58,26.49,0.66,1.92,99.67,37.480000000000004,31.87
2005-02-02,3.2,86.34,25.93,0.66,3.8,99.68,36.72,34.28
2005-02-03,3.1,81.32,26.06,0.66,4.18,99.69,24.73,30.39
2005-02-04,0.03,79.11,25.53,0.66,5.02,99.72,6.33,26.77
2005-02-05,0.0,77.23,25.49,0.65,3.72,99.75,3.13,24.09
2005-02-06,0.0,76.57,25.11,0.64,4.71,99.78,0.03,23.18
2005-02-07,0.21,78.76,25.36,0.64,4.67,99.78,0.21,24.12
2005-02-08,0.49,80.39,25.86,0.63,6.06,99.76,0.7,25.38
2005-02-09,0.82,79.84,25.36,0.62,6.11,99.84,1.52,24.21
2005-02-10,0.06,78.61,25.49,0.62,5.64,99.87,1.3699999999999999,23.16
2005-02-11,0.0,75.68,25.08,0.61,5.66,99.96,0.8799999999999999,20.67
2005-02-12,0.0,77.12,24.67,0.6,5.3,99.87,0.06,21.29
2005-02-13,0.01,79.04,25.39,0.6,5.35,99.73,0.01,23.3
2005-02-14,0.0,78.14,25.42,0.59,4.6,99.62,0.01,23.01
2005-02-15,0.0,75.54,25.71,0.58,2.83,99.69,0.01,19.94
2005-02-16,0.0,77.18,25.84,0.58,2.1,99.68,0.0,20.33
2005-02-17,0.0,73.22,26.37,0.57,1.78,99.62,0.0,18.56
2005-02-18,0.07,70.17,26.35,0.57,1.47,99.65,0.07,16.85
2005-02-19,0.02,71.51,26.7,0.56,1.66,99.67,0.09000000000000001,16.94
2005-02-20,1.86,77.64,26.65,0.56,1.75,99.71,1.9500000000000002,19.54
2005-02-21,3.44,83.61,25.97,0.56,1.34,99.73,5.32,22.21
2005-02-22,1.1,80.33,26.43,0.56,1.81,99.78,6.4,20.82
2005-02-23,0.64,77.78,27.54,0.56,2.66,99.71,5.18,20.6
2005-02-24,0.24,76.33,27.4,0.55,4.0,99.64,1.9799999999999995,20.37
2005-02-25,0.02,72.95,27.46,0.54,3.06,99.66,0.8999999999999996,17.67
2005-02-26,0.0,71.73,26.69,0.54,2.61,99.77,0.25999999999999956,15.89
2005-02-27,0.0,68.24,27.25,0.54,2.24,99.66,0.019999999999999556,15.09
2005-02-28,0.0,70.35,27.76,0.53,2.32,99.61,0.0,16.02
2005-03-01,0.0,71.64,27.42,0.53,2.68,99.71,0.0,15.92
2005-03-02,0.0,71.87,27.91,0.52,1.97,99.88,0.0,13.79
2005-03-03,0.22,70.91,28.16,0.52,1.8,99.86,0.21999999999999956,13.49
2005-03-04,3.1,77.26,27.92,0.51,1.85,99.94,3.32,15.6
2005-03-05,8.43,74.98,27.95,0.51,1.56,99.96,11.75,15.63
2005-03-06,8.89,75.35,27.9,0.52,1.18,99.95,20.42,17.45
2005-03-07,2.12,71.52,28.14,0.52,2.13,99.9,19.439999999999998,16.61
2005-03-08,1.17,69.7,27.92,0.52,2.04,99.96,12.18,14.15
2005-03-09,10.36,75.68,27.56,0.52,1.13,99.89,13.649999999999999,17.01
2005-03-10,12.1,76.1,27.69,0.53,1.91,99.78,23.629999999999995,20.52
2005-03-11,7.5,78.23,27.56,0.54,1.63,99.67,29.96,23.61
2005-03-12,1.43,80.54,27.22,0.54,1.73,99.67,21.03,23.24
2005-03-13,4.9,85.32,26.44,0.54,1.92,99.67,13.83,24.24
2005-03-14,1.27,73.25,27.58,0.54,1.55,99.61,7.6,18.45
2005-03-15,0.01,68.27,27.56,0.53,2.22,99.55,6.180000000000001,16.56
2005-03-16,0.0,66.42,27.22,0.53,2.28,99.59,1.28,14.7
2005-03-17,0.01,65.7,27.08,0.52,2.2,99.58,0.02,13.82
2005-03-18,0.48,70.43,27.83,0.52,2.4,99.54,0.49,16.34
2005-03-19,1.69,74.08,28.59,0.52,2.4,99.47,2.1799999999999997,18.74
2005-03-20,3.18,74.3,28.16,0.51,2.07,99.56,5.3500000000000005,17.97
2005-03-21,1.66,72.46,28.11,0.51,2.03,99.51,6.53,17.78
2005-03-22,2.64,77.41,27.72,0.51,2.36,99.46,7.48,20.62
2005-03-23,1.86,78.27,27.72,0.51,2.69,99.45,6.16,21.04
2005-03-24,0.93,77.48,28.33,0.51,3.12,99.45,5.43,20.83
2005-03-25,2.01,81.45,27.69,0.5,3.33,99.54,4.8,21.35
2005-03-26,0.88,77.96,27.98,0.5,2.88,99.56,3.8199999999999994,19.3
2005-03-27,0.94,72.07,28.91,0.5,1.62,99.52,3.8299999999999996,16.46
2005-03-28,1.99,81.36,27.23,0.5,2.76,99.63,3.81,20.09
2005-03-29,1.33,81.33,27.39,0.5,3.6,99.58,4.26,21.02
2005-03-30,16.22,85.0,27.2,0.5,4.65,99.49,19.54,26.3
2005-03-31,13.52,85.78,26.9,0.52,4.43,99.43,31.069999999999997,29.67
2005-04-01,12.14,82.41,27.48,0.53,3.17,99.31,41.879999999999995,30.69
2005-04-02,10.88,80.29,27.44,0.54,1.89,99.33,36.54,28.51
2005-04-03,11.62,89.14,26.75,0.55,5.38,99.26,34.64,34.87
2005-04-04,12.57,85.71,26.86,0.56,2.77,99.31,35.07,32.07
2005-04-05,5.45,88.46,26.34,0.57,5.82,99.4,29.639999999999997,33.7
2005-04-06,1.78,86.66,26.6,0.57,2.87,99.53,19.8,28.71
2005-04-07,1.11,84.97,26.73,0.56,3.37,99.55,8.34,25.87
2005-04-08,0.48,81.61,27.26,0.56,4.01,99.62,3.37,23.42
2005-04-09,2.54,83.22,27.39,0.56,4.1,99.6,4.13,24.44
2005-04-10,1.82,84.06,27.17,0.55,4.32,99.61,4.84,24.52
2005-04-11,2.8,83.79,27.21,0.55,3.88,99.62,7.16,24.45
2005-04-12,1.32,82.7,27.46,0.55,3.19,99.66,5.94,23.09
2005-04-13,1.14,81.62,27.37,0.55,2.58,99.8,5.26,21.02
2005-04-14,4.67,82.56,27.15,0.55,2.77,99.85,7.13,21.39
2005-04-15,1.64,79.44,27.62,0.55,2.07,99.83,7.449999999999999,19.91
2005-04-16,1.76,77.55,28.02,0.54,1.99,99.77,8.07,19.24
2005-04-17,2.1,78.76,27.77,0.54,2.26,99.74,5.5,19.75
2005-04-18,5.48,80.05,27.81,0.54,1.68,99.7,9.34,20.92
2005-04-19,19.29,82.33,27.56,0.55,1.08,99.75,26.869999999999997,24.32
2005-04-20,14.97,77.88,27.49,0.57,2.05,99.77,39.739999999999995,25.66
2005-04-21,4.13,79.58,27.01,0.57,3.18,99.67,38.39,27.62
2005-04-22,4.51,82.32,27.25,0.57,2.04,99.61,23.609999999999996,26.35
2005-04-23,4.53,82.7,27.55,0.58,1.78,99.6,13.169999999999996,25.23
2005-04-24,4.61,81.82,27.92,0.58,1.75,99.58,13.649999999999995,25.09
2005-04-25,6.34,83.23,28.15,0.58,2.34,99.54,15.479999999999997,26.63
2005-04-26,2.34,85.88,27.61,0.58,2.64,99.54,13.289999999999996,27.57
2005-04-27,4.77,84.65,27.61,0.58,2.39,99.51,13.449999999999996,27.19
2005-04-28,1.9,84.84,27.76,0.58,2.58,99.45,9.009999999999996,27.18
2005-04-29,0.34,81.4,28.49,0.58,2.69,99.29,7.009999999999996,26.81
2005-04-30,2.43,82.18,28.29,0.57,3.09,99.25,4.669999999999996,26.9
2005-05-01,11.04,81.58,28.09,0.57,2.9,99.36,13.809999999999995,27.06
2005-05-02,13.28,83.65,27.01,0.59,2.49,99.45,26.749999999999993,29.84
2005-05-03,5.27,83.51,27.56,0.59,4.02,99.44,29.589999999999996,31.13
2005-05-04,9.03,86.93,26.67,0.6,4.36,99.43,27.579999999999995,32.96
2005-05-05,6.97,85.6,26.86,0.6,3.88,99.35,21.269999999999996,31.82
2005-05-06,4.03,85.52,27.41,0.6,4.14,99.31,20.029999999999994,32.06
2005-05-07,2.34,85.16,27.31,0.6,4.78,99.36,13.339999999999996,30.79
2005-05-08,1.2,85.39,27.36,0.6,4.77,99.44,7.569999999999997,29.3
2005-05-09,2.14,82.87,27.87,0.59,5.07,99.46,5.679999999999996,27.51
2005-05-10,1.93,79.91,28.25,0.59,5.44,99.45,5.269999999999996,26.47
2005-05-11,1.42,80.41,28.18,0.59,4.88,99.46,5.489999999999996,26.33
2005-05-12,2.45,83.41,27.75,0.58,4.96,99.49,5.799999999999996,27.02
2005-05-13,2.54,85.08,27.58,0.58,4.07,99.44,6.409999999999997,27.76
2005-05-14,0.8,85.88,27.63,0.58,4.55,99.47,5.7899999999999965,28.01
2005-05-15,0.48,84.52,27.82,0.58,5.59,99.54,3.8199999999999967,27.1
2005-05-16,0.4,82.56,28.29,0.57,4.83,99.54,1.6799999999999966,25.1
2005-05-17,5.68,79.96,28.27,0.57,4.43,99.54,6.559999999999996,24.55
2005-05-18,11.01,82.57,28.11,0.57,4.81,99.45,17.089999999999996,28.27
2005-05-19,5.86,84.54,27.76,0.58,5.04,99.41,22.549999999999994,30.84
2005-05-20,1.93,82.46,28.05,0.57,5.61,99.37,18.799999999999997,29.59
2005-05-21,3.65,81.52,28.19,0.57,5.56,99.38,11.439999999999998,27.93
2005-05-22,15.98,84.33,27.92,0.57,5.11,99.41,21.56,30.21
2005-05-23,15.28,87.25,27.54,0.59,5.89,99.48,34.91,34.23
2005-05-24,5.8,86.02,27.58,0.59,5.73,99.52,37.06,33.62
2005-05-25,1.42,85.91,27.38,0.59,4.73,99.5,22.499999999999996,30.92
2005-05-26,2.73,85.45,27.6,0.59,5.1,99.47,9.949999999999998,29.2
2005-05-27,9.36,85.8,27.5,0.59,5.27,99.48,13.509999999999998,29.92
2005-05-28,9.26,85.59,27.56,0.6,4.48,99.45,21.349999999999998,31.31
2005-05-29,20.59,87.54,27.19,0.61,6.02,99.41,39.209999999999994,36.53
2005-05-30,12.65,87.31,27.15,0.63,4.93,99.43,42.5,37.04
2005-05-31,1.41,85.31,27.56,0.63,6.07,99.41,34.65,35.74
2005-06-01,2.5,85.11,27.5,0.62,6.36,99.38,16.559999999999995,32.8
2005-06-02,4.21,85.9,27.53,0.62,6.71,99.35,8.119999999999997,32.25
2005-06-03,2.97,85.76,27.63,0.62,7.26,99.31,9.679999999999996,33.07
2005-06-04,2.14,88.61,27.05,0.62,6.67,99.29,9.319999999999997,34.07
2005-06-05,7.97,87.71,26.91,0.62,6.31,99.26,13.079999999999997,34.34
2005-06-06,8.07,87.1,26.79,0.63,5.77,99.41,18.179999999999996,33.75
2005-06-07,2.0,85.81,27.3,0.63,5.86,99.42,18.039999999999996,33.15
2005-06-08,21.16,88.87,27.45,0.63,7.33,99.3,31.229999999999997,38.32
2005-06-09,20.47,88.45,27.03,0.66,7.72,99.33,43.629999999999995,41.32
2005-06-10,2.34,86.24,27.25,0.66,7.05,99.38,43.97,39.65
2005-06-11,0.76,85.03,27.38,0.65,6.57,99.43,23.569999999999997,34.83
2005-06-12,1.79,87.97,27.08,0.65,6.58,99.39,4.889999999999996,33.49
2005-06-13,1.45,87.29,26.8,0.65,7.19,99.43,3.9999999999999964,33.05
2005-06-14,1.6,85.89,26.64,0.64,6.01,99.43,4.839999999999996,31.53
2005-06-15,1.72,84.98,26.72,0.64,6.54,99.4,4.769999999999997,31.67
2005-06-16,5.29,87.56,26.75,0.64,7.45,99.36,8.609999999999996,34.2
2005-06-17,5.02,89.09,26.28,0.64,7.7,99.42,12.029999999999998,35.01
2005-06-18,5.31,87.5,26.01,0.64,6.56,99.42,15.619999999999996,34.29
2005-06-19,7.5,87.78,26.32,0.64,6.24,99.37,17.829999999999995,35.0
2005-06-20,11.92,88.23,26.13,0.65,6.84,99.42,24.729999999999997,36.6
2005-06-21,2.78,87.48,26.31,0.65,5.92,99.51,22.199999999999996,34.63
2005-06-22,0.71,83.37,26.6,0.65,5.36,99.59,15.409999999999997,30.85
2005-06-23,0.45,85.44,26.81,0.64,5.46,99.56,3.9399999999999964,29.81
2005-06-24,1.22,85.13,26.96,0.64,6.54,99.5,2.3799999999999963,30.52
2005-06-25,1.19,85.33,26.88,0.63,6.67,99.55,2.8599999999999963,29.91
2005-06-26,0.21,84.47,26.66,0.63,5.89,99.62,2.619999999999996,28.5
2005-06-27,0.64,86.59,26.54,0.62,5.56,99.55,2.0399999999999965,29.29
2005-06-28,0.63,85.36,26.69,0.62,5.1,99.49,1.4799999999999964,28.94
2005-06-29,0.19,84.83,26.51,0.61,4.3,99.5,1.4599999999999964,27.77
2005-06-30,0.22,84.1,26.71,0.61,4.59,99.52,1.0399999999999965,27.38
2005-07-01,1.17,82.51,27.04,0.6,4.85,99.66,1.5799999999999965,25.34
2005-07-02,2.46,84.17,26.72,0.6,5.09,99.71,3.8499999999999965,26.11
2005-07-03,3.85,87.34,26.46,0.6,4.73,99.66,7.479999999999997,28.25
2005-07-04,10.27,89.12,26.35,0.6,5.28,99.59,16.58,31.31
2005-07-05,5.21,86.06,26.68,0.61,5.25,99.63,19.329999999999995,30.52
2005-07-06,1.5,86.08,26.83,0.61,5.93,99.66,16.979999999999997,30.27
2005-07-07,0.92,83.8,26.93,0.61,6.37,99.57,7.629999999999996,28.83
2005-07-08,2.58,86.18,26.64,0.6,7.08,99.47,4.9999999999999964,30.23
2005-07-09,6.77,88.68,26.28,0.6,6.39,99.5,10.269999999999996,31.49
2005-07-10,9.77,89.22,25.77,0.61,6.75,99.63,19.119999999999997,32.64
2005-07-11,1.59,87.88,25.56,0.61,6.26,99.68,18.13,31.23
2005-07-12,1.18,85.34,25.68,0.61,6.54,99.64,12.539999999999996,29.76
2005-07-13,1.75,88.58,25.59,0.6,7.55,99.47,4.519999999999996,31.43
2005-07-14,8.54,89.55,25.2,0.6,6.28,99.47,11.469999999999995,32.24
2005-07-15,5.23,89.84,24.98,0.61,5.9,99.46,15.519999999999996,33.3
2005-07-16,0.18,86.85,25.36,0.61,5.44,99.47,13.949999999999996,31.46
2005-07-17,0.44,87.21,25.48,0.6,5.87,99.41,5.849999999999997,30.65
2005-07-18,0.13,87.59,25.72,0.6,5.32,99.45,0.7499999999999964,29.38
2005-07-19,0.89,89.65,25.6,0.59,5.56,99.57,1.4599999999999964,29.06
2005-07-20,1.27,89.77,25.44,0.59,5.98,99.57,2.2899999999999965,29.47
2005-07-21,0.74,89.85,25.59,0.59,5.46,99.61,2.899999999999997,28.98
2005-07-22,0.36,88.16,25.82,0.59,5.46,99.55,2.3699999999999966,28.69
2005-07-23,1.94,87.5,25.97,0.58,6.05,99.57,3.0399999999999965,28.24
2005-07-24,1.92,89.64,25.79,0.58,5.66,99.62,4.219999999999996,28.7
2005-07-25,1.67,87.75,26.08,0.58,5.83,99.61,5.529999999999996,28.28
2005-07-26,3.1,90.05,25.99,0.58,6.34,99.56,6.689999999999996,30.13
2005-07-27,3.31,89.11,26.08,0.58,5.94,99.5,8.079999999999997,30.24
2005-07-28,12.84,88.04,26.28,0.58,5.14,99.58,19.249999999999996,30.44
2005-07-29,6.07,90.51,26.12,0.59,5.24,99.57,22.219999999999995,32.51
2005-07-30,3.63,88.09,25.81,0.59,5.61,99.52,22.539999999999996,32.16
2005-07-31,6.03,88.76,26.11,0.59,5.96,99.46,15.729999999999997,32.06
2005-08-01,5.65,90.22,25.83,0.59,5.63,99.58,15.309999999999997,31.43
2005-08-02,0.99,89.38,26.08,0.59,5.19,99.59,12.669999999999996,30.34
2005-08-03,0.88,88.39,26.28,0.59,5.27,99.59,7.519999999999997,29.15
2005-08-04,0.26,86.75,26.06,0.58,5.08,99.67,2.1299999999999963,26.41
2005-08-05,0.06,84.44,26.16,0.58,4.74,99.69,1.1999999999999964,24.94
2005-08-06,0.01,83.37,26.59,0.58,5.03,99.63,0.32999999999999646,25.01
2005-08-07,0.0,82.23,26.63,0.57,5.13,99.55,0.06999999999999644,24.79
2005-08-08,0.03,81.88,26.75,0.57,4.84,99.65,0.03999999999999645,23.64
2005-08-09,0.12,83.16,26.82,0.56,4.7,99.72,0.14999999999999644,23.11
2005-08-10,0.17,85.52,26.45,0.56,5.2,99.65,0.31999999999999645,24.99
2005-08-11,1.06,85.58,26.85,0.56,5.71,99.57,1.3499999999999965,26.13
2005-08-12,0.98,85.38,26.23,0.55,6.07,99.57,2.2099999999999964,25.95
2005-08-13,0.92,87.14,26.11,0.55,5.27,99.5,2.9599999999999964,26.97
2005-08-14,0.57,86.41,26.37,0.55,5.6,99.5,2.469999999999996,26.76
2005-08-15,1.14,84.29,26.91,0.55,6.31,99.46,2.6299999999999963,26.61
2005-08-16,0.53,83.52,26.84,0.54,5.91,99.51,2.2399999999999967,25.16
2005-08-17,0.27,84.51,26.76,0.54,5.01,99.55,1.9399999999999964,24.71
2005-08-18,0.08,84.32,26.65,0.54,4.76,99.55,0.8799999999999965,24.33
2005-08-19,0.23,81.01,26.75,0.54,5.33,99.62,0.5799999999999965,22.6
2005-08-20,0.19,79.59,26.83,0.53,4.57,99.58,0.49999999999999645,21.49
2005-08-21,0.18,80.1,26.63,0.53,4.13,99.52,0.5999999999999964,21.98
2005-08-22,0.44,79.53,26.91,0.53,4.03,99.56,0.8099999999999965,21.39
2005-08-23,0.55,81.01,26.58,0.52,4.4,99.63,1.1699999999999966,21.26
2005-08-24,0.61,82.05,26.4,0.52,4.42,99.7,1.5999999999999965,21.19
2005-08-25,0.89,80.78,26.8,0.52,4.82,99.66,2.0499999999999967,21.27
2005-08-26,0.48,80.0,27.0,0.52,4.75,99.58,1.9799999999999964,21.57
2005-08-27,1.56,81.03,26.82,0.51,5.05,99.52,2.9299999999999966,22.39
2005-08-28,0.91,78.22,27.0,0.51,4.88,99.46,2.9499999999999966,21.62
2005-08-29,5.56,81.54,26.75,0.51,4.95,99.49,8.029999999999996,23.61
2005-08-30,4.54,82.63,26.96,0.51,6.32,99.3,11.009999999999996,26.87
2005-08-31,3.56,82.81,26.76,0.51,6.68,99.22,13.659999999999997,28.23
2005-09-01,3.71,82.97,26.7,0.51,6.94,99.24,11.809999999999997,27.98
2005-09-02,2.9,86.87,26.41,0.51,7.13,99.31,10.169999999999998,28.89
2005-09-03,8.52,87.58,26.43,0.52,7.47,99.25,15.129999999999997,31.08
2005-09-04,25.65,87.64,26.21,0.53,8.88,99.17,37.06999999999999,36.41
2005-09-05,8.42,83.89,25.87,0.55,8.64,99.32,42.589999999999996,35.15
2005-09-06,1.4,81.5,25.74,0.54,7.27,99.39,35.46999999999999,31.26
2005-09-07,1.55,83.23,25.74,0.54,7.23,99.42,11.369999999999996,27.94
2005-09-08,1.56,85.93,25.89,0.54,7.06,99.4,4.509999999999996,28.08
2005-09-09,2.0,88.42,26.05,0.54,6.46,99.48,5.109999999999996,28.24
2005-09-10,12.85,90.51,25.53,0.54,7.05,99.49,16.409999999999997,31.13
2005-09-11,3.96,87.79,25.46,0.55,6.85,99.45,18.809999999999995,31.01
2005-09-12,0.71,88.0,25.51,0.55,5.39,99.48,17.519999999999996,29.85
2005-09-13,0.87,87.91,25.58,0.55,4.68,99.54,5.539999999999995,27.05
2005-09-14,0.75,87.7,25.74,0.55,4.26,99.65,2.3299999999999947,25.3
2005-09-15,0.32,87.97,25.74,0.54,3.79,99.78,1.9399999999999946,23.59
2005-09-16,0.03,85.67,26.0,0.54,3.98,99.81,1.0999999999999945,22.33
2005-09-17,0.02,83.12,26.35,0.54,4.13,99.88,0.36999999999999467,20.63
2005-09-18,0.03,83.52,26.51,0.54,5.5,99.92,0.07999999999999467,21.16
2005-09-19,0.17,81.55,26.81,0.53,6.61,99.8,0.2199999999999947,21.53
2005-09-20,3.05,81.95,26.73,0.53,6.68,99.68,3.2499999999999947,23.22
2005-09-21,2.34,83.5,26.61,0.53,5.6,99.67,5.559999999999995,23.74
2005-09-22,1.28,81.9,26.71,0.53,5.28,99.74,6.669999999999995,22.47
2005-09-23,1.19,81.62,26.63,0.52,5.0,99.8,4.809999999999994,20.99
2005-09-24,2.03,84.36,26.11,0.52,4.35,99.79,4.499999999999995,21.83
2005-09-25,1.27,85.57,26.19,0.52,4.23,99.7,4.489999999999995,23.03
2005-09-26,0.32,82.68,26.64,0.52,4.7,99.61,3.6199999999999948,22.68
2005-09-27,0.17,81.31,26.88,0.51,5.08,99.59,1.7599999999999947,21.76
2005-09-28,0.06,79.93,26.76,0.51,4.88,99.62,0.5499999999999947,20.62
2005-09-29,0.15,78.46,27.03,0.51,5.21,99.57,0.3799999999999947,20.57
2005-09-30,0.43,79.96,26.81,0.5,5.61,99.66,0.6399999999999947,20.29
2005-10-01,0.12,78.42,26.94,0.5,4.56,99.68,0.6999999999999946,18.91
2005-10-02,1.34,82.15,26.52,0.5,4.52,99.65,1.8899999999999948,20.9
2005-10-03,1.67,81.17,26.55,0.5,3.94,99.54,3.1299999999999946,21.29
2005-10-04,1.76,81.23,26.75,0.5,3.78,99.56,4.769999999999994,21.32
2005-10-05,1.5,80.94,26.6,0.5,2.89,99.63,4.929999999999994,20.16
2005-10-06,8.48,83.14,26.74,0.5,2.79,99.6,11.739999999999995,22.36
2005-10-07,10.2,85.8,26.29,0.51,4.04,99.59,20.179999999999993,25.99
2005-10-08,38.14,89.25,25.71,0.52,4.24,99.57,56.81999999999999,33.91
2005-10-09,19.12,90.68,25.42,0.56,4.06,99.56,67.46,37.86
2005-10-10,8.21,89.05,25.88,0.57,4.34,99.48,65.47,38.1
2005-10-11,22.9,88.16,25.98,0.58,5.07,99.48,50.22999999999999,36.15
2005-10-12,36.23,88.5,26.15,0.61,6.76,99.43,67.33999999999999,41.59
2005-10-13,20.55,87.2,26.27,0.63,6.66,99.35,79.67999999999999,44.44
2005-10-14,6.2,89.26,26.29,0.64,4.68,99.37,62.97999999999999,41.87
2005-10-15,3.45,89.33,26.18,0.64,3.73,99.5,30.199999999999996,35.15
2005-10-16,6.19,86.99,26.34,0.64,2.87,99.59,15.839999999999993,30.68
2005-10-17,9.76,86.83,26.15,0.64,3.84,99.72,19.399999999999995,30.61
2005-10-18,10.34,84.84,25.98,0.64,3.55,99.68,26.289999999999992,31.03
2005-10-19,15.53,85.54,26.07,0.66,5.08,99.6,35.629999999999995,35.13
2005-10-20,11.88,89.28,25.97,0.66,5.62,99.51,37.74999999999999,38.1
2005-10-21,7.75,90.8,25.85,0.67,3.84,99.47,35.16,38.13
2005-10-22,5.4,90.61,25.86,0.67,4.49,99.5,25.029999999999994,36.56
2005-10-23,12.57,89.85,25.77,0.68,4.88,99.6,25.719999999999995,36.14
2005-10-24,7.21,89.19,25.52,0.69,3.76,99.65,25.179999999999996,35.18
2005-10-25,10.51,90.78,25.77,0.69,4.79,99.57,30.289999999999992,37.88
2005-10-26,13.01,90.96,25.4,0.7,4.52,99.52,30.72999999999999,38.72
2005-10-27,6.56,86.35,25.91,0.7,5.82,99.59,30.079999999999995,36.78
