Date,Rainfall_mm,Humidity_pct,Temperature_C,Soil_Moisture,Wind_Speed_ms,Atmospheric_Pressure_kPa
4/9/2014,4.54,83.3,27.02,0.52,3.11,99.75
4/10/2014,3.42,80.82,27.47,0.52,3.05,99.74
4/11/2014,2.57,81.98,27.36,0.52,3.09,99.7
4/12/2014,1.74,80.74,27.72,0.51,3.08,99.57
4/13/2014,2.01,80.6,27.81,0.51,2.49,99.61
4/14/2014,9.95,83.11,27.07,0.52,1.82,99.73
4/15/2014,2.67,78.87,27.36,0.52,2.05,99.71
4/16/2014,3.14,80.73,27.12,0.52,2.37,99.65
4/17/2014,4.4,81.32,27.49,0.52,3.1,99.54
4/18/2014,7.48,83.19,27.49,0.52,3.03,99.63
4/19/2014,3.81,82.73,27.65,0.53,1.73,99.58
4/20/2014,1.83,82.38,27.64,0.53,1.39,99.47
4/21/2014,8.25,83.63,27.37,0.53,1.52,99.48
4/22/2014,22.62,85.01,27.52,0.54,1.96,99.59
4/23/2014,7.44,85.15,27.23,0.56,2.89,99.6
4/24/2014,11.96,88.06,26.99,0.56,3.23,99.51
4/25/2014,8.14,87.39,27.24,0.57,3.46,99.56
4/26/2014,3.85,85.02,27.73,0.57,2.79,99.5
4/27/2014,8.53,88.14,27.16,0.58,3.14,99.54
4/28/2014,17.43,84.79,27.08,0.58,3.56,99.58
4/29/2014,37.01,87.29,26.45,0.61,2.91,99.58
4/30/2014,19.79,85.36,26.84,0.63,2.66,99.57
5/1/2014,6.36,82.46,26.92,0.64,1.88,99.51
5/2/2014,12.98,82.24,27.58,0.64,1.85,99.43
5/3/2014,15.94,89.65,26.66,0.65,3.54,99.4
5/4/2014,13.27,91.96,26.44,0.67,4.81,99.26
5/5/2014,19.37,90.51,26.59,0.68,5.63,99.34
5/6/2014,10.04,85.29,26.78,0.69,4.45,99.44
5/7/2014,11.58,86.53,26.53,0.7,5.33,99.5
5/8/2014,11.88,84.74,27.21,0.71,4.69,99.53
5/9/2014,10.57,88.61,27.1,0.71,4.18,99.48
5/10/2014,4.31,89.01,26.9,0.71,4.82,99.47
5/11/2014,1.94,87.28,27.3,0.71,3.59,99.58
5/12/2014,2.54,87.2,27.56,0.71,3.84,99.61
5/13/2014,2.3,85.53,27.28,0.71,4.66,99.62
5/14/2014,2.42,85.39,27.52,0.7,5.61,99.58
5/15/2014,2.27,85.42,27.6,0.7,5.3,99.45
5/16/2014,0.67,83.58,27.73,0.7,5.01,99.44
5/17/2014,0.1,82.97,27.63,0.69,4.4,99.5
5/18/2014,0.13,83.15,27.45,0.69,3.73,99.52
5/19/2014,1.07,83.55,27.18,0.68,3.75,99.53
5/20/2014,3.06,81.45,27.52,0.68,4.49,99.53
5/21/2014,4.06,84.31,27.25,0.67,5.54,99.53
5/22/2014,2.32,84.88,27.39,0.67,5.54,99.45
5/23/2014,1.17,87.74,27.66,0.67,5.72,99.4
5/24/2014,2.01,88.2,27.7,0.67,5.34,99.4
5/25/2014,2.69,87.32,26.87,0.67,5.43,99.48
5/26/2014,1.2,87.17,27.48,0.67,4.92,99.48
5/27/2014,2,88.01,27.5,0.66,4.59,99.46
5/28/2014,6.16,87.31,27.37,0.66,4.85,99.55
5/29/2014,6.25,86.91,27.04,0.66,4.83,99.62
5/30/2014,5.91,85.99,27.36,0.66,5.93,99.47
5/31/2014,6.32,87.5,27.49,0.66,6.36,99.34
6/1/2014,20.21,89.03,27.53,0.67,6.24,99.27
6/2/2014,30.63,87.25,27.34,0.69,5.96,99.33
6/3/2014,17.64,85.2,26.82,0.71,5.03,99.32
6/4/2014,8.95,84.86,26.93,0.72,5.58,99.27
6/5/2014,3.86,86.01,27.23,0.72,6.05,99.22
6/6/2014,2.95,87.55,27.2,0.71,7.12,99.2
6/7/2014,4.64,87.39,27.2,0.71,6.63,99.21
6/8/2014,8.23,86.39,26.86,0.71,6.24,99.23
6/9/2014,4.39,85.83,26.64,0.71,6.79,99.28
6/10/2014,0.89,85.42,26.77,0.71,5.23,99.35
6/11/2014,4.36,86.73,26.95,0.71,5.73,99.38
6/12/2014,21.23,89.62,26.94,0.71,6.14,99.31
6/13/2014,5.63,89.42,26.97,0.72,5.19,99.37
6/14/2014,0.54,90.56,26.99,0.72,4.71,99.44
6/15/2014,0.26,89.7,27.05,0.72,5.48,99.48
6/16/2014,0.1,88.7,26.99,0.71,5.79,99.51
6/17/2014,0.39,89.75,26.95,0.71,6.31,99.47
6/18/2014,1.46,90.76,26.69,0.7,6.27,99.42
6/19/2014,3.43,89.9,26.95,0.7,6.25,99.44
6/20/2014,2.67,90.35,26.84,0.7,5.92,99.51
6/21/2014,0.82,89.34,26.85,0.7,5.79,99.67
6/22/2014,0.49,88.17,26.76,0.7,5.79,99.76
6/23/2014,0.11,85.9,27.03,0.69,6,99.65
6/24/2014,2.58,86.25,26.9,0.68,6.61,99.44
6/25/2014,2.62,86.52,26.88,0.68,7.06,99.42
6/26/2014,0.18,88.28,26.69,0.68,5.43,99.52
6/27/2014,0.45,86.66,26.82,0.67,4.91,99.6
6/28/2014,2.37,86.58,26.8,0.67,5.85,99.62
6/29/2014,4.68,86.73,26.98,0.67,6.53,99.56
6/30/2014,7.52,85.89,26.77,0.67,7.15,99.54
7/1/2014,11.82,86.63,26.6,0.67,7.2,99.64
7/2/2014,2.76,85.56,26.72,0.67,5.51,99.58
7/3/2014,0.86,88.14,27.02,0.67,5.94,99.4
7/4/2014,1.55,88.33,26.76,0.67,6.04,99.32
7/5/2014,5.43,90.86,26.42,0.67,6.93,99.37
7/6/2014,4.36,89.72,26.13,0.67,5.55,99.48
7/7/2014,1.3,86.72,26.29,0.67,5.7,99.54
7/8/2014,1.46,86.9,26.42,0.66,6.12,99.49
7/9/2014,3.26,88.3,26.14,0.66,6.13,99.54
7/10/2014,4.64,88.24,25.91,0.66,6.15,99.66
7/11/2014,2.72,87.61,26.16,0.66,5.87,99.7
7/12/2014,1,89.07,26.07,0.66,6.13,99.6
7/13/2014,1.02,87.51,26.42,0.65,6.36,99.5
7/14/2014,3.04,89.35,26.2,0.65,6.25,99.46
7/15/2014,3.24,88.62,26.04,0.65,5.55,99.49
7/16/2014,0.87,87.22,26.43,0.65,5.25,99.55
7/17/2014,0.05,86.25,26.58,0.64,5.01,99.49
7/18/2014,0.22,86.25,26.69,0.64,5.45,99.5
7/19/2014,0.65,89.27,26.32,0.64,5.56,99.59
7/20/2014,0.29,87.05,26.32,0.63,5.67,99.64
7/21/2014,0.06,86.06,26.64,0.63,5.67,99.58
7/22/2014,0.87,87.45,26.31,0.62,5.45,99.6
7/23/2014,1.99,87.58,26.17,0.62,5.52,99.6
7/24/2014,0.22,87.14,26.53,0.62,5.32,99.6
7/25/2014,0.26,87.23,26.73,0.62,5.53,99.63
7/26/2014,1.56,86.88,26.75,0.61,6.07,99.7
7/27/2014,6.65,87.91,26.55,0.61,5.82,99.78
7/28/2014,7.3,88.7,26.35,0.62,6.17,99.67
7/29/2014,2.89,87.94,26.28,0.62,5.75,99.56
7/30/2014,0.57,84.37,26.55,0.61,6.08,99.58
7/31/2014,1.8,86.11,26.32,0.61,5.45,99.56
8/1/2014,14.02,88.12,26.38,0.61,5.87,99.53
8/2/2014,14.57,90.43,26.06,0.63,5.8,99.56
8/3/2014,7.82,88.49,26.13,0.63,6.23,99.55
8/4/2014,12.27,88.15,26.12,0.64,6.17,99.48
8/5/2014,6.87,88.88,25.98,0.64,5.27,99.55
8/6/2014,2.17,82.28,25.94,0.64,5.25,99.64
8/7/2014,1.95,82.79,26.05,0.64,4.24,99.54
8/8/2014,14.84,88.33,25.9,0.64,5.34,99.57
8/9/2014,0.73,82.84,26.22,0.65,4.28,99.65
8/10/2014,2.19,86.99,25.98,0.64,5.36,99.69
8/11/2014,6.76,88.62,25.26,0.64,6.24,99.67
8/12/2014,5.36,84.21,25.76,0.64,5.72,99.66
8/13/2014,2.01,84.85,25.52,0.64,5.15,99.69
8/14/2014,1.23,86.99,25.6,0.64,6.25,99.72
8/15/2014,4.43,83.86,25.67,0.64,6.61,99.72
8/16/2014,9.34,86.61,25.31,0.64,5.93,99.69
8/17/2014,8.84,83.94,25.42,0.65,4.64,99.63
8/18/2014,9.78,87.43,25.83,0.65,4.3,99.62
8/19/2014,8.67,89.87,25.72,0.66,4.57,99.63
8/20/2014,7.58,88.42,26.1,0.66,4.99,99.51
8/21/2014,10.9,88.37,25.87,0.66,5.43,99.34
8/22/2014,33.61,90.05,25.82,0.68,6.11,99.32
8/23/2014,8.73,88.23,25.82,0.7,6.35,99.51
8/24/2014,4.33,86.35,25.88,0.7,4.14,99.59
8/25/2014,1.14,87.91,25.96,0.7,4.03,99.65
8/26/2014,0.21,85.54,26.08,0.69,4.52,99.69
8/27/2014,0.12,83.93,25.94,0.69,4.93,99.58
8/28/2014,0.08,83.04,26.25,0.68,5.76,99.51
8/29/2014,0.47,85.47,26.41,0.68,5.69,99.46
8/30/2014,1.41,85.07,26.46,0.67,5.6,99.5
8/31/2014,2.93,84.75,26.61,0.67,5.48,99.45
9/1/2014,4.63,87.71,26.4,0.67,5.63,99.41
9/2/2014,9.1,88.27,26.4,0.67,5.05,99.52
9/3/2014,7.35,89.27,26.06,0.68,4.55,99.67
9/4/2014,2.27,87.71,25.72,0.68,3.94,99.7
9/5/2014,6.91,88.6,25.79,0.68,4.68,99.69
9/6/2014,4.24,86.9,25.56,0.68,5.18,99.71
9/7/2014,5,82.37,26.44,0.68,5.68,99.72
9/8/2014,5.99,83.69,26.28,0.68,5.75,99.76
9/9/2014,6.81,82.26,26.39,0.68,5.11,99.74
9/10/2014,6.41,85.86,26.13,0.68,5.05,99.64
9/11/2014,4.61,85.56,26.4,0.68,5.35,99.66
9/12/2014,2.37,85.33,26.43,0.68,5.87,99.74
9/13/2014,6.71,85.26,26.29,0.68,6.12,99.68
9/14/2014,11.9,86.07,26.27,0.68,6.37,99.63
9/15/2014,6.93,85.28,26.24,0.69,6.25,99.56
9/16/2014,5.46,87.05,26.26,0.69,6.07,99.47
9/17/2014,4.59,86.51,26.16,0.69,6.3,99.45
9/18/2014,2.26,86.86,26.41,0.69,6.2,99.52
9/19/2014,2.5,87.12,26.38,0.69,5.57,99.59
9/20/2014,0.44,84.63,26.51,0.68,5.41,99.52
9/21/2014,0.11,82.94,26.39,0.67,4.77,99.52
9/22/2014,0.44,83,26.52,0.67,4.67,99.58
9/23/2014,2.87,86.61,26.51,0.66,4.22,99.53
9/24/2014,7.94,88.02,26.55,0.67,4.43,99.5
9/25/2014,18.37,89.45,26.39,0.67,5.04,99.54
9/26/2014,17.49,86.91,26.19,0.68,4.8,99.68
9/27/2014,8.53,85.83,26.41,0.7,3.4,99.69
9/28/2014,9.83,86.18,26.59,0.7,3.2,99.65
9/29/2014,15.66,87.09,26.28,0.71,2.57,99.61
9/30/2014,30.37,89.71,25.95,0.72,2.93,99.6
10/1/2014,42.14,90.26,25.67,0.76,3.24,99.59
10/2/2014,7.63,83.02,26.48,0.77,1.04,99.65
10/3/2014,5.33,85.33,26.02,0.77,2.41,99.64
10/4/2014,3.65,86.68,25.82,0.77,3.16,99.73
10/5/2014,2.74,88.39,25.89,0.77,3.55,99.78
10/6/2014,5.51,90.24,26.07,0.77,4.52,99.72
10/7/2014,19.39,89.23,26.2,0.78,5.55,99.61
10/8/2014,17.92,84.96,26.3,0.79,4.72,99.6
10/9/2014,10.91,85.74,26.47,0.79,4.49,99.56
10/10/2014,9.18,88.92,26.47,0.8,5.77,99.52
10/11/2014,2.41,87.23,26.9,0.8,5.7,99.46
10/12/2014,1.36,86.82,26.81,0.79,5.42,99.45
10/13/2014,3.42,86.06,26.93,0.79,4.78,99.49
10/14/2014,4.93,85.82,26.71,0.79,4.03,99.58
10/15/2014,15.9,86.94,26.31,0.79,2.4,99.63
10/16/2014,22.12,89.57,25.92,0.8,1.98,99.58
10/17/2014,43.17,90.65,25.56,0.83,4.21,99.56
10/18/2014,19.56,88.34,25.4,0.85,5.61,99.6
10/19/2014,5.52,88.05,25.48,0.85,4.94,99.56
10/20/2014,13.42,89.1,25.61,0.85,3.5,99.58
10/21/2014,28.77,87.41,25.35,0.86,1.96,99.74
10/22/2014,29.41,83.94,26.14,0.88,2,99.77
10/23/2014,16.58,86.76,25.02,0.89,2.51,99.77
10/24/2014,11.24,83.55,26.04,0.89,1.8,99.66
10/25/2014,12.6,84.54,26.46,0.89,2.36,99.67
10/26/2014,8.19,81.23,26.73,0.89,1.58,99.78
10/27/2014,7.55,86.9,26.07,0.89,2.02,99.74
10/28/2014,14.32,89.08,25.84,0.89,2.72,99.65
10/29/2014,23.23,91.04,25.68,0.9,3.85,99.57
10/30/2014,35.32,90.59,25.29,0.91,3.42,99.56
10/31/2014,16.41,88.31,25.03,0.92,2.88,99.61
11/1/2014,9.14,83.14,25.91,0.92,2.52,99.67
11/2/2014,12.05,87.3,25.15,0.93,3.47,99.71
11/3/2014,14.83,89.24,25,0.93,3.55,99.73
11/4/2014,15.09,89.24,24.68,0.93,4.43,99.83
11/5/2014,6.08,84.7,25.42,0.93,4.25,99.87
11/6/2014,1.65,84.88,26.19,0.93,3.42,99.72
11/7/2014,0.02,72.82,26.48,0.92,1.47,99.68
11/8/2014,0,76.63,26.25,0.91,1.64,99.72
11/9/2014,0,81.79,26.35,0.91,2.41,99.75
11/10/2014,1.05,80.1,26.59,0.9,1.81,99.64
11/11/2014,5.98,82.5,26.69,0.9,2.43,99.53
11/12/2014,8.89,84.7,26.3,0.9,2.46,99.46
11/13/2014,8.49,85.06,26.44,0.9,2.52,99.56
11/14/2014,10.23,81.92,26.9,0.9,1.93,99.66
11/15/2014,3.01,80.92,26.75,0.9,2.23,99.62
11/16/2014,8.27,84.1,26.38,0.89,3.19,99.55
11/17/2014,8.37,85.44,26.4,0.89,3.67,99.53
11/18/2014,10.32,84.58,25.82,0.89,3.68,99.62
11/19/2014,3.74,85.37,25.86,0.89,3.25,99.62
11/20/2014,10.79,88.46,25.99,0.9,2.79,99.51
11/21/2014,20.9,87.42,25.17,0.9,2.13,99.67
11/22/2014,14.42,88.46,25.27,0.91,2.2,99.66
11/23/2014,16.77,81.73,25.88,0.92,2.16,99.59
11/24/2014,9.85,84.4,25.9,0.92,3.63,99.47
11/25/2014,6.03,88.68,25.05,0.92,6.42,99.44
11/26/2014,11.23,90.37,25.49,0.92,6.95,99.22
11/27/2014,19.93,89.21,25.67,0.92,5.07,99.32
11/28/2014,19.03,90.23,24.87,0.94,4.28,99.52
11/29/2014,7,89.5,24.71,0.94,5.23,99.57
11/30/2014,5.77,89.41,24.48,0.94,3.79,99.48
12/1/2014,18.09,85.25,26.43,0.94,1.17,99.4
12/2/2014,27.05,86.45,26.68,0.94,2.19,99.54
12/3/2014,2.99,87.77,25.96,0.94,5.09,99.62
12/4/2014,0.05,83.99,24.97,0.94,3.85,99.76
12/5/2014,0.63,85.37,25.38,0.93,3.75,99.72
12/6/2014,7.88,86.36,26.01,0.93,3.89,99.64
12/7/2014,8.82,89.01,25.93,0.93,3.67,99.61
12/8/2014,5.65,85.62,26.18,0.93,2.71,99.65
12/9/2014,10.89,85.75,26.14,0.93,2.1,99.71
12/10/2014,17,86.14,25.97,0.93,1.54,99.69
12/11/2014,9.94,83.73,26.03,0.93,1.47,99.69
12/12/2014,11.13,85.24,25.69,0.94,1.53,99.73
12/13/2014,2.76,86.08,25.42,0.93,2.01,99.75
12/14/2014,3.81,80.37,26.34,0.93,2.67,99.73
12/15/2014,8.49,85.92,26.17,0.93,3.38,99.65
12/16/2014,5.79,84.05,26.74,0.92,3.02,99.6
12/17/2014,15.5,88.29,26.22,0.92,3.43,99.56
12/18/2014,12.08,87.12,26.13,0.93,3.28,99.6
12/19/2014,18.51,87.79,25.81,0.93,3.81,99.74
12/20/2014,11.15,91.23,24.99,0.94,6.05,99.69
12/21/2014,7.83,90.12,25.23,0.93,5.11,99.54
12/22/2014,18.4,90.46,25.28,0.94,4.35,99.51
12/23/2014,18.21,89.91,25.26,0.94,4.6,99.58
12/24/2014,38.45,90.3,25.66,0.95,4.8,99.68
12/25/2014,34.03,90.95,25.03,0.96,5.29,99.72
12/26/2014,40.93,90.83,24.39,0.97,6.02,99.61
12/27/2014,9.75,89.4,24.53,0.96,5.61,99.57
12/28/2014,5.87,91.53,24.98,0.96,5.42,99.54
12/29/2014,9.1,89.57,25.1,0.96,4.82,99.47
12/30/2014,0.31,88.04,25.28,0.96,3.24,99.4
12/31/2014,1.42,86.66,25.91,0.95,2.66,99.42
1/1/2015,1.33,84.08,25.57,0.94,3.39,99.58
1/2/2015,0.03,78.23,25.31,0.94,2.03,99.77
1/3/2015,0.02,75.03,25.97,0.93,1.81,99.83
1/4/2015,0.17,79.44,26.26,0.92,1.91,99.77
1/5/2015,1.22,82.84,26.01,0.91,3.11,99.71
1/6/2015,3.12,85.53,25.55,0.91,5.18,99.73
1/7/2015,0.13,80.28,25.06,0.9,4.08,99.78
1/8/2015,0,79.13,24.93,0.89,3.4,99.8
1/9/2015,0,79.52,24.76,0.89,4.01,99.89
1/10/2015,0,80.93,24.08,0.88,5.58,99.87
1/11/2015,0,80.63,23.78,0.87,5.48,99.85
1/12/2015,0,78.79,23.71,0.86,5.24,99.82
1/13/2015,0,79.55,23.88,0.85,5.03,99.76
1/14/2015,0.01,80.48,24.55,0.85,3.25,99.75
1/15/2015,0.06,82.71,24.98,0.84,3.3,99.76
1/16/2015,0.07,83.76,25.25,0.83,2.93,99.77
1/17/2015,0.13,82.08,25.43,0.83,3.7,99.8
1/18/2015,0.03,84.39,25.03,0.82,5.41,99.82
1/19/2015,0.01,82.28,24.73,0.81,5,99.8
1/20/2015,0,81.23,24.62,0.8,4.69,99.95
1/21/2015,0,81.7,24.37,0.8,5.04,100.07
1/22/2015,0.04,80.15,24.7,0.79,3.91,100.04
1/23/2015,0.97,81.41,25.1,0.78,3.24,99.84
1/24/2015,4.31,84.55,25.22,0.78,3.99,99.82
1/25/2015,0.98,82.71,25.26,0.78,4.49,99.93
1/26/2015,0.09,82.98,25.07,0.77,5.04,99.79
1/27/2015,0.08,79.59,25.44,0.76,3.9,99.7
1/28/2015,1.08,82.16,25.95,0.76,3.32,99.59
1/29/2015,10.88,85.93,25.91,0.75,4.22,99.66
1/30/2015,2.44,83.72,25.7,0.76,3.74,99.86
1/31/2015,0.19,82.14,25.15,0.75,4.86,99.87
2/1/2015,1.25,81.71,25.32,0.74,4.92,99.83
2/2/2015,1.92,85.46,25.15,0.74,6.09,99.84
2/3/2015,19.69,88.52,25.05,0.74,5.61,99.94
2/4/2015,2.24,85.53,25.69,0.75,5.03,99.91
2/5/2015,2.96,85.7,25.26,0.75,3.78,99.84
2/6/2015,4.81,83.85,25.67,0.75,3.88,99.82
2/7/2015,0.6,82.22,25.47,0.75,4.53,99.81
2/8/2015,0.23,82.37,25.42,0.74,5.26,99.74
2/9/2015,13.54,86.52,25.44,0.74,4.42,99.68
2/10/2015,5.85,86.05,25.81,0.74,3.91,99.74
2/11/2015,8.39,82.68,25.86,0.74,4.12,99.71
2/12/2015,5.34,83.67,26.15,0.74,3.09,99.7
2/13/2015,6.33,85.02,26.06,0.74,2.26,99.75
2/14/2015,0.88,80.99,26.27,0.74,3.49,99.68
2/15/2015,0,74.01,24.41,0.73,4.14,99.68
2/16/2015,0.07,73.78,24.05,0.72,4.37,99.82
2/17/2015,0.22,74.18,24.25,0.72,4.15,99.81
2/18/2015,0.06,67.32,24.45,0.71,2.29,99.79
2/19/2015,0.11,68.6,25.23,0.7,2.17,99.74
2/20/2015,0.1,74.56,25.36,0.7,3.31,99.69
2/21/2015,0.02,79.98,25.18,0.69,4.7,99.69
2/22/2015,1.17,81.17,25.81,0.68,5.2,99.68
2/23/2015,1.85,83.37,25.86,0.68,4.73,99.71
2/24/2015,3.34,85.02,26.12,0.67,2.28,99.64
2/25/2015,7.68,82.31,25.87,0.68,1.77,99.61
2/26/2015,6.51,82.8,25.93,0.68,1.76,99.56
2/27/2015,11.39,83,26.02,0.68,2.36,99.62
2/28/2015,4.93,78.75,26.66,0.68,1.58,99.61
3/1/2015,9.84,84.15,26.42,0.68,2.36,99.63
3/2/2015,9.57,83.81,26.63,0.69,2.01,99.72
3/3/2015,2.8,78.04,26.97,0.69,1.43,99.7
3/4/2015,8.44,82.8,26.67,0.69,3.36,99.73
3/5/2015,0.63,76.31,27.55,0.68,1.91,99.71
3/6/2015,0.88,76.63,27.42,0.68,2.02,99.78
3/7/2015,0.42,75.09,27.06,0.67,2.87,99.74
3/8/2015,0.65,74.19,26.54,0.66,1.99,99.84
3/9/2015,7.7,73.39,26.6,0.66,2.37,99.9
3/10/2015,1.06,73.2,26.34,0.66,3.6,99.86
3/11/2015,0.33,74.25,26.87,0.65,2.64,99.8
3/12/2015,7.04,79.28,27.01,0.65,3.28,99.74
3/13/2015,11.39,81.99,26.75,0.66,2.41,99.74
3/14/2015,7.6,78.5,26.52,0.66,2.05,99.86
3/15/2015,1.42,74.24,27.21,0.66,1.98,99.88
3/16/2015,1.6,76.53,27.41,0.65,1.78,99.85
3/17/2015,9.96,78.62,27.44,0.65,1.94,99.75
3/18/2015,1.23,74.29,26.61,0.65,2.05,99.69
3/19/2015,0.39,72.14,27.19,0.65,1.41,99.69
3/20/2015,0.2,71.16,27.01,0.64,1.41,99.76
3/21/2015,0.01,70.19,27.25,0.64,1.78,99.83
3/22/2015,0.01,73.39,27.09,0.63,1.94,99.78
3/23/2015,0.02,74.48,27.56,0.62,1.83,99.68
3/24/2015,0.04,71.91,27.49,0.62,1.72,99.61
3/25/2015,0.03,68.76,27.32,0.61,1.67,99.68
3/26/2015,1.64,70.42,27.93,0.61,1.19,99.73
3/27/2015,17.94,79.03,27.62,0.61,2.78,99.72
3/28/2015,6.83,75.59,27.71,0.62,1.57,99.68
3/29/2015,3.37,76.44,27.94,0.62,1.48,99.58
3/30/2015,9.71,80.69,27.42,0.62,1.39,99.59
3/31/2015,9.58,78.54,27.87,0.63,1.45,99.59
4/1/2015,15.82,83.99,27.38,0.63,1.97,99.61
4/2/2015,12.36,84.29,27.03,0.65,2.48,99.58
4/3/2015,4.14,85.23,27.01,0.65,2.81,99.47
4/4/2015,1.07,83.19,27.66,0.65,2.92,99.29
4/5/2015,0.38,81.01,27.99,0.64,2.43,99.33
4/6/2015,6.46,85.26,27.27,0.64,3.23,99.42
4/7/2015,14.53,86.23,26.99,0.64,2.88,99.47
4/8/2015,13.85,88.11,26.38,0.66,3,99.59
4/9/2015,2.37,77.13,27.62,0.66,2.09,99.61
4/10/2015,6.38,80.1,27.85,0.66,1.97,99.68
4/11/2015,5.39,82.56,27.65,0.66,2.01,99.73
4/12/2015,8.18,83.77,27.31,0.66,2.49,99.85
4/13/2015,27.19,74.83,27.45,0.68,1.27,99.82
4/14/2015,3.54,73.35,27.59,0.69,1.8,99.65
4/15/2015,13.85,82.5,27.09,0.69,2.27,99.65
4/16/2015,9.22,83.42,27.04,0.7,1.95,99.76
4/17/2015,6.03,83.56,27.1,0.7,3.08,99.69
4/18/2015,7.58,80.19,27.61,0.7,1.86,99.49
4/19/2015,11.68,78.49,28.2,0.7,1.67,99.45
4/20/2015,30.46,86.97,26.84,0.72,2.06,99.55
4/21/2015,21.41,86.12,26.38,0.75,4.78,99.6
4/22/2015,1.16,83.36,27.12,0.75,3.19,99.64
4/23/2015,2.89,84.65,27.32,0.74,2.92,99.66
4/24/2015,10.41,83.6,27.67,0.74,2.67,99.66
4/25/2015,11.21,83.35,27.35,0.75,2.46,99.6
4/26/2015,12.41,83.88,27.1,0.75,2.29,99.59
4/27/2015,7.14,83.23,27.48,0.76,2.65,99.64
4/28/2015,4.96,85.34,27.05,0.76,1.95,99.67
4/29/2015,8.43,85.49,27.18,0.76,2.55,99.63
4/30/2015,13.19,86.43,26.72,0.77,3.58,99.73
5/1/2015,4.17,85.35,27.11,0.77,3.01,99.68
5/2/2015,5.68,86.74,27.34,0.77,3.37,99.62
5/3/2015,7.68,82.78,27.84,0.78,2.71,99.57
5/4/2015,3.41,81.52,27.51,0.78,2.21,99.59
5/5/2015,2.72,83.32,27.19,0.78,1.98,99.53
5/6/2015,5.34,85.04,26.78,0.78,2.57,99.5
5/7/2015,14.54,86.37,26.77,0.78,3.97,99.59
5/8/2015,7.63,84.2,27.4,0.78,3.4,99.48
5/9/2015,9.9,88.88,27.15,0.79,3.72,99.39
5/10/2015,21.86,86.6,26.74,0.79,3.02,99.42
5/11/2015,22.37,89.16,26.28,0.82,3.69,99.47
5/12/2015,5.7,83.68,26.62,0.82,2.84,99.47
5/13/2015,3.92,87.23,26.49,0.82,3.48,99.43
5/14/2015,7,86.55,27.56,0.82,4.29,99.43
5/15/2015,3.89,87.18,27.58,0.82,4.6,99.53
5/16/2015,5.43,86.67,27.63,0.82,6.11,99.48
5/17/2015,7.94,84.78,27.73,0.82,6.08,99.45
5/18/2015,5.99,86.37,27.45,0.82,5.67,99.49
5/19/2015,7.29,86.14,27.46,0.82,5.54,99.59
5/20/2015,4.55,85.89,27.15,0.82,5.17,99.68
5/21/2015,3.25,88.16,26.91,0.82,6.63,99.71
5/22/2015,1.9,84.39,27.17,0.81,5.87,99.7
5/23/2015,1.36,85.92,27.2,0.81,6.46,99.67
5/24/2015,3.59,86.04,27.32,0.81,5.49,99.69
5/25/2015,1.59,87.51,27.3,0.8,4.7,99.66
5/26/2015,0.83,87.25,27.1,0.8,5.47,99.67
5/27/2015,0.31,86.76,27.26,0.8,4.85,99.59
5/28/2015,0.56,87.76,27.5,0.79,4.49,99.44
5/29/2015,0.95,88,27.51,0.79,4.99,99.46
5/30/2015,2.73,88.75,27.39,0.79,4.4,99.53
5/31/2015,4.71,86.53,27.07,0.79,5.5,99.49
6/1/2015,4.68,87.86,26.71,0.79,5.59,99.45
6/2/2015,2.4,87.74,26.87,0.79,4.12,99.45
6/3/2015,3.31,88.08,27.28,0.78,4.06,99.34
6/4/2015,5.29,89.1,26.84,0.79,4.66,99.36
6/5/2015,17.77,91.25,26.41,0.79,5.15,99.45
6/6/2015,6.73,86.02,26.77,0.8,2.82,99.46
6/7/2015,2.68,88.23,27.11,0.8,4.03,99.45
6/8/2015,2.62,86.56,26.9,0.8,4.13,99.57
6/9/2015,2.8,82.58,26.89,0.79,4.89,99.59
6/10/2015,0.71,83.51,27.15,0.79,3.84,99.48
6/11/2015,7.21,87.55,27.12,0.78,5.31,99.47
6/12/2015,8.68,86.63,26.64,0.79,5,99.53
6/13/2015,0.99,87.97,26.78,0.79,4.46,99.48
6/14/2015,1.93,87.69,26.98,0.78,4.31,99.45
6/15/2015,6.74,88.56,26.8,0.78,4.71,99.46
6/16/2015,10.33,87.1,26.94,0.78,5.34,99.45
6/17/2015,2.93,84.98,27.1,0.79,4.92,99.37
6/18/2015,9.33,88.89,26.92,0.79,5.38,99.36
6/19/2015,8.6,90.81,27.03,0.79,5.7,99.44
6/20/2015,1.8,89.74,27.24,0.79,5.24,99.45
6/21/2015,0.99,86.49,27.23,0.79,5.71,99.52
6/22/2015,1.12,86.86,26.85,0.79,4.64,99.55
6/23/2015,1.81,87.91,26.97,0.78,4.48,99.59
6/24/2015,1.11,86.42,27.14,0.78,4.76,99.7
6/25/2015,1.61,85.16,27.07,0.77,4.96,99.68
6/26/2015,4.88,87.23,27.07,0.77,5.69,99.62
6/27/2015,11.9,85.65,26.69,0.77,5.86,99.69
6/28/2015,7.45,86.58,26.62,0.78,5.04,99.77
6/29/2015,4.71,85.8,26.68,0.78,6.08,99.84
6/30/2015,1.38,84.43,26.87,0.78,4.81,99.77
7/1/2015,2.44,88.57,26.67,0.77,4.19,99.78
7/2/2015,1.75,88.47,26.74,0.77,4.32,99.79
7/3/2015,2.21,88.81,26.8,0.77,5.13,99.79
